user_id,latitude,longitude,degree,clustering_coefficient,gender,twitter_friend_count,twitter_follower_count,population_density
222229,44.973276,-93.247761,0,0.0,male,323,361,1244.0652
8894,36.114797,-115.193643,0,0.0,male,2000,840,2585.0613
186403,29.960993,-90.06364,0,0.0,male,96,101,844.5631
152691,36.095407,-115.175343,0,0.0,male,280,163,2585.0613
100668,36.091852,-115.174828,0,0.0,male,401,1002,2585.0613
182017,44.928868,-93.355232,0,0.0,female,207,121,1252.6995
165326,44.96344,-93.246852,0,0.0,male,128,137,1244.0652
121353,44.859219,-93.302513,0,0.0,male,1989,1735,1252.6995
67776,36.101969,-115.174306,0,0.0,male,82,80,2585.0613
163671,42.339326,-83.056182,0,0.0,male,80,35,1694.9956
54097,36.112498,-115.175714,0,0.0,male,466,593,2585.0613
119673,44.942571,-93.104925,0,0.0,male,77,70,1244.0652
22527,44.955906,-93.167977,0,0.0,male,133,318,1244.0652
205226,29.731941,-95.479755,0,0.0,female,12,9,1545.5471
159896,43.074883,-89.388923,0,0.0,female,229,293,683.32355
93375,40.742016,-74.005163,0,0.0,female,759,833,4588.8335
113731,33.431538,-112.056023,0,0.0,male,934,933,1086.3104
145953,33.449168,-112.065654,0,0.0,male,7,1,1086.3104
263859,37.762369,-122.397619,0,0.0,male,236,97,3406.0361
104562,39.965724,-75.181224,0,0.0,female,1886,1548,2209.0303
48838,42.476877,-83.150647,0,0.0,male,1431,1195,1694.9956
23482,39.949523,-75.17189,0,0.0,female,79,57,2209.0303
102774,33.779326,-84.410169,0,0.0,female,130,205,1343.7002
147935,40.679371,-73.974035,0,0.0,male,450,373,11586.367
60503,39.948393,-75.169424,0,0.0,male,14,35,2209.0303
51520,42.355799,-71.071171,0,0.0,female,378,171,3079.9568
182832,38.917057,-77.028812,0,0.0,male,615,218,2521.1626
77750,38.917057,-77.028812,0,0.0,male,168,600,2521.1626
158038,38.861002,-77.057444,0,0.0,female,176,52,2521.1626
192881,37.782523,-122.410392,0,0.0,female,144,44,3406.0361
173101,44.940106,-93.135781,0,0.0,male,141,167,1244.0652
216,41.954578,-87.654753,0,0.0,male,118,251,5619.094
91078,40.712046,-73.951141,0,0.0,male,813,1001,11586.367
11212,37.756058,-122.419152,0,0.0,male,49,165,3406.0361
36973,34.112018,-118.339319,0,0.0,female,113,84,3767.413
53700,40.759955,-73.980165,0,0.0,female,92,317,8311.107
10140,40.759955,-73.980165,0,0.0,male,6,65,8311.107
18337,45.531635,-122.666817,0,0.0,male,1699,355,1558.5273
73496,34.072195,-118.357537,0,0.0,male,148916,154545,3767.413
80156,47.620491,-122.34935,0,0.0,female,219,176,2843.4202
167467,47.620491,-122.34935,0,0.0,male,44,46,2843.4202
80861,42.34784,-71.084257,0,0.0,female,839,439,3079.9568
52121,42.34784,-71.084257,0,0.0,male,169,153,3079.9568
67789,42.34784,-71.084257,0,0.0,male,19,22,3079.9568
23032,40.782995,-73.95891,0,0.0,female,346,95,8311.107
76306,40.782995,-73.95891,0,0.0,male,316,216,8311.107
162711,45.528181,-122.694761,0,0.0,male,405,306,1558.5273
32961,41.939661,-87.653963,0,0.0,male,2878,2765,5619.094
64227,47.613179,-122.340006,0,0.0,male,29,13,2843.4202
118171,40.726115,-73.983689,0,0.0,male,285,426,11586.367
97880,45.523277,-122.676258,0,0.0,female,786,793,1558.5273
116095,45.523277,-122.676258,0,0.0,male,305,84,1558.5273
166197,47.622129,-122.354316,0,0.0,female,228,138,2843.4202
77155,47.622129,-122.354316,0,0.0,male,429,308,2843.4202
82460,47.622129,-122.354316,0,0.0,male,586,585,2843.4202
216647,40.677357,-73.998025,0,0.0,male,180,40,11586.367
164242,38.902664,-77.062908,0,0.0,male,423,448,2521.1626
213225,32.790485,-96.810365,0,0.0,male,200,6172,1556.5082
5088,47.668911,-122.331792,0,0.0,male,1121,596,2843.4202
6756,40.746852,-73.984406,0,0.0,male,130,95,11586.367
97465,41.918936,-87.648775,0,0.0,male,423,140,5619.094
215540,42.561363,-83.184013,8,0.1071428571428571,female,511,194,973.1342
8377,47.607827,-122.33639,0,0.0,male,974,801,2843.4202
184998,40.720297,-73.988286,0,0.0,male,99,14,11586.367
61007,45.522803,-122.681929,0,0.0,male,353,146,1558.5273
26670,41.889139,-87.629563,0,0.0,male,308,1190,5619.094
152631,40.764132,-73.986874,14,0.0879120879120879,male,787,1178,8311.107
5557,40.80822,-73.962154,0,0.0,female,274,45,8311.107
170084,40.80822,-73.962154,0,0.0,male,420,308,8311.107
183397,40.723202,-73.989935,0,0.0,female,469,181,11586.367
156608,34.105419,-118.318379,0,0.0,male,644,294,3767.413
25797,30.265385,-97.73831,0,0.0,male,1111,1238,945.9471
22114,30.265385,-97.73831,0,0.0,male,2071,1968,945.9471
26830,30.265385,-97.73831,0,0.0,male,808,946,945.9471
58458,30.265385,-97.73831,0,0.0,male,52,57,945.9471
216416,40.724689,-73.994749,0,0.0,male,1475,1493,11586.367
35182,37.775525,-122.437714,0,0.0,female,479,707,3406.0361
201584,37.775525,-122.437714,0,0.0,male,332,246,3406.0361
19313,47.668368,-122.38291,0,0.0,male,474,529,2843.4202
232029,40.753815,-73.983769,0,0.0,male,172,400,8311.107
70787,40.756534,-73.994214,0,0.0,male,377,191,8311.107
191263,40.756534,-73.994214,0,0.0,male,81,56,8311.107
50128,30.267769,-97.736708,0,0.0,male,1511,666,945.9471
21011,47.6074,-122.333719,0,0.0,male,306,919,2843.4202
815,37.776267,-122.420594,0,0.0,male,848,851,3406.0361
235040,40.797203,-73.969972,0,0.0,female,172,376,8311.107
59282,47.680806,-122.324744,0,0.0,male,632,857,2843.4202
118648,40.706011,-74.007473,0,0.0,female,194,345,4588.8335
11536,40.737264,-73.990684,0,0.0,male,105,147,11586.367
61869,37.417038,-122.025919,0,0.0,female,57,51,1068.0679
114683,40.667602,-73.96318,0,0.0,male,621,465,11586.367
161598,40.749859,-73.989962,0,0.0,female,1150,548,11586.367
10267,47.614054,-122.340977,0,0.0,male,70,60,2843.4202
196702,40.778937,-73.962298,0,0.0,male,583,837,8311.107
260915,41.920385,-87.692354,0,0.0,male,444,307,5619.094
118574,47.608897,-122.3411,8,0.0,female,349,316,2843.4202
30801,34.077296,-118.474073,0,0.0,male,357,353,3767.413
45590,34.077296,-118.474073,0,0.0,male,149,55,3767.413
127291,37.761421,-122.42401,0,0.0,male,90,134,3406.0361
53599,37.323807,-121.994463,0,0.0,male,259,437,1903.3536
92956,37.323807,-121.994463,0,0.0,female,125,147,1903.3536
76564,37.323807,-121.994463,0,0.0,male,1494,1260,1903.3536
146661,34.068161,-83.983698,0,0.0,male,568,368,418.00458
37984,37.796083,-122.421881,0,0.0,female,113,62,3406.0361
29749,40.753816,-73.985964,0,0.0,female,272,138,8311.107
7517,45.521796,-122.673453,0,0.0,male,525,424,1558.5273
215608,42.342534,-71.074652,0,0.0,male,119,128,3079.9568
197049,29.739331,-95.463664,0,0.0,male,286,265,1545.5471
198725,29.739331,-95.463664,0,0.0,female,169,241,1545.5471
193869,40.752806,-73.977175,28,0.0925925925925925,female,876,1896,8311.107
141927,40.752806,-73.977175,0,0.0,female,1001,1281,8311.107
101884,40.752806,-73.977175,0,0.0,male,1076,619,8311.107
222333,40.752806,-73.977175,0,0.0,male,954,1015,8311.107
268,40.752806,-73.977175,0,0.0,male,1326,1465,8311.107
242370,40.752806,-73.977175,0,0.0,female,173,140,8311.107
104817,40.752806,-73.977175,0,0.0,male,428,128,8311.107
106239,33.782044,-84.354505,0,0.0,male,161,137,1343.7002
3976,41.88677,-87.624849,0,0.0,male,518,114,5619.094
23624,40.756711,-74.001002,0,0.0,male,443,859,2876.701
24990,40.756711,-74.001002,0,0.0,male,143,112,2876.701
48693,45.51885,-122.679273,0,0.0,male,479,475,1558.5273
50133,47.651586,-122.314361,0,0.0,male,253,264,2843.4202
152606,39.952632,-75.176209,0,0.0,male,114,332,2209.0303
210106,40.763556,-73.972868,0,0.0,male,980,551,8311.107
131677,42.355563,-71.064752,0,0.0,male,457,3075,3079.9568
78204,42.355563,-71.064752,0,0.0,male,475,535,3079.9568
2432,42.355563,-71.064752,0,0.0,male,163,199,3079.9568
153842,45.52493,-122.684171,0,0.0,male,1095,684,1558.5273
164310,37.763939,-122.464989,0,0.0,male,11,11,3406.0361
242576,34.136264,-118.353395,0,0.0,male,215,82,3767.413
86442,42.362544,-71.088082,0,0.0,male,350,263,3079.9568
178058,39.740349,-104.949029,0,0.0,male,539,358,1846.2424
154531,34.025739,-118.395238,0,0.0,male,284,300,3767.413
15861,40.663908,-73.970947,4,0.0,male,1039,69548,11586.367
13761,40.663908,-73.970947,0,0.0,male,1026,1704,11586.367
84059,34.097229,-118.328191,0,0.0,male,2131,7292,3767.413
19302,34.097229,-118.328191,0,0.0,male,196,154,3767.413
141974,34.043059,-118.267243,0,0.0,female,818,868,3767.413
18781,34.043059,-118.267243,0,0.0,male,1007,698,3767.413
116968,34.043059,-118.267243,0,0.0,female,90,140,3767.413
49762,34.043059,-118.267243,0,0.0,male,189,144,3767.413
137041,34.043059,-118.267243,0,0.0,male,768,7007,3767.413
56792,33.774102,-84.363049,0,0.0,male,231,186,1343.7002
31205,38.802352,-77.070798,0,0.0,male,51,45,2521.1626
460,47.624343,-122.3253,0,0.0,male,652,580,2843.4202
75863,32.716316,-117.159147,0,0.0,male,75,116,3234.823
70512,32.716316,-117.159147,0,0.0,male,78,12876,3234.823
59788,33.978065,-118.392491,0,0.0,male,164,84,3435.0662
199506,42.351128,-83.059913,0,0.0,male,1924,1582,1694.9956
94332,42.356365,-83.070183,0,0.0,female,375,314,1694.9956
56972,34.048179,-84.294426,13,0.6666666666666666,female,59,223,614.84424
152673,37.7853,-122.43001,0,0.0,male,891,390,3406.0361
227720,37.7853,-122.43001,0,0.0,male,487,379,3406.0361
42208,37.786767,-122.411291,0,0.0,female,479,735,3406.0361
107816,32.832521,-97.217112,0,0.0,male,279,781,1022.58167
204886,40.750795,-73.993576,0,0.0,male,383,176,8311.107
54435,40.750795,-73.993576,0,0.0,male,243,245,8311.107
21143,40.750795,-73.993576,0,0.0,female,262,146,8311.107
40049,40.750795,-73.993576,0,0.0,male,1006,2447,8311.107
55355,40.750795,-73.993576,0,0.0,male,285,598,8311.107
105728,40.750795,-73.993576,0,0.0,male,354,285,8311.107
9435,47.61069,-122.348176,0,0.0,female,445,160,2843.4202
221573,42.257867,-71.798253,0,0.0,male,755,874,371.5032
4246,47.653535,-122.32385,0,0.0,male,746,1036,2843.4202
121016,40.781184,-73.973203,0,0.0,male,1265,357,8311.107
245370,40.781184,-73.973203,0,0.0,male,1512,2339,8311.107
228110,40.781184,-73.973203,0,0.0,male,462,6167,8311.107
207581,40.781184,-73.973203,0,0.0,male,211,155,8311.107
73547,37.802786,-122.414199,0,0.0,male,251,321,3406.0361
126862,45.521864,-122.676247,0,0.0,male,404,200,1558.5273
58654,45.521864,-122.676247,0,0.0,male,46,36,1558.5273
94910,47.607342,-122.337881,0,0.0,male,198,213,2843.4202
373,39.905942,-75.166558,0,0.0,male,69,583,2209.0303
207310,39.905942,-75.166558,0,0.0,male,85,23,2209.0303
16939,39.905942,-75.166558,0,0.0,male,73,74,2209.0303
22086,39.905942,-75.166558,0,0.0,male,1052,351,2209.0303
105020,39.905942,-75.166558,0,0.0,male,1839,1149,2209.0303
183707,39.905942,-75.166558,0,0.0,male,127,49,2209.0303
24351,39.905942,-75.166558,0,0.0,female,154,77,2209.0303
166407,39.905942,-75.166558,0,0.0,male,208,173,2209.0303
127061,39.905942,-75.166558,0,0.0,male,145,67,2209.0303
170018,39.905942,-75.166558,0,0.0,male,280,334,2209.0303
152810,37.786757,-122.41129,0,0.0,male,334,196,3406.0361
23801,47.615392,-122.19831,0,0.0,male,402,436,1107.862
11706,47.615392,-122.19831,0,0.0,male,325,246,1107.862
117373,37.78234,-122.392627,0,0.0,male,50,24,3406.0361
23292,37.78234,-122.392627,0,0.0,female,741,112,3406.0361
33427,40.722276,-73.988819,0,0.0,male,187,150,11586.367
112170,41.882454,-87.622511,0,0.0,male,1757,2078,5619.094
9847,37.787581,-122.408799,0,0.0,male,393,583,3406.0361
45367,37.787581,-122.408799,0,0.0,male,598,157,3406.0361
167962,39.941678,-75.149245,0,0.0,male,2320,2504,2209.0303
45827,47.679865,-122.327399,0,0.0,male,4359,4266,2843.4202
46193,40.673543,-73.967318,0,0.0,female,50,27,11586.367
201860,37.785736,-122.406107,0,0.0,male,664,6014,3406.0361
1056,37.785736,-122.406107,0,0.0,male,351,88,3406.0361
244479,44.980691,-93.23683,0,0.0,male,360,270,1244.0652
61634,47.599566,-122.317915,0,0.0,male,1490,1462,2843.4202
7232,37.79342,-122.422644,0,0.0,male,31,17,3406.0361
191305,44.971666,-93.28546,0,0.0,male,53,140,1252.6995
513,40.731198,-74.001573,0,0.0,male,42,32,4588.8335
7470,40.731198,-74.001573,0,0.0,male,506,500,4588.8335
92620,40.762016,-73.98174,0,0.0,male,92,213,8311.107
176911,25.777893,-80.131368,0,0.0,male,459,479,3668.4858
24595,34.033139,-118.16882,0,0.0,male,191,176,2421.2273
38746,44.974605,-93.272467,0,0.0,male,1919,1160,1252.6995
136455,44.974605,-93.272467,0,0.0,female,366,307,1252.6995
185060,44.974605,-93.272467,0,0.0,female,626,663,1252.6995
121066,42.357293,-71.061056,0,0.0,male,249,255,3079.9568
173166,42.357293,-71.061056,0,0.0,male,209,165,3079.9568
94115,38.898041,-77.006074,0,0.0,male,253,279,2521.1626
74458,38.898041,-77.006074,0,0.0,male,1940,1682,2521.1626
150876,38.898041,-77.006074,0,0.0,male,398,164,2521.1626
230237,38.898041,-77.006074,0,0.0,female,406,365,2521.1626
135758,38.898041,-77.006074,0,0.0,male,357,282,2521.1626
125534,47.658913,-122.413101,0,0.0,male,393,649,2843.4202
38240,37.751412,-122.200928,0,0.0,male,689,2230,1046.6952
4490,37.751412,-122.200928,0,0.0,female,677,166,1046.6952
164085,37.751412,-122.200928,0,0.0,male,51,58,1046.6952
76595,37.751412,-122.200928,0,0.0,female,866,653,1046.6952
34585,37.751412,-122.200928,0,0.0,male,110,250,1046.6952
35685,37.751412,-122.200928,0,0.0,female,716,326,1046.6952
7559,37.713456,-122.386236,0,0.0,female,948,1856,2047.7502
219486,44.942445,-93.098531,0,0.0,male,220,39,1244.0652
156427,47.611794,-122.333343,0,0.0,female,468,73,2843.4202
93402,44.45734,-93.159771,0,0.0,female,538,154,60.989494
99992,40.721449,-73.997614,0,0.0,male,95,86,11586.367
199668,40.721449,-73.997614,0,0.0,female,280,478,11586.367
218735,40.707102,-74.010833,0,0.0,female,405,343,4588.8335
74040,33.812243,-84.356804,0,0.0,male,3590,3579,1343.7002
9175,44.88306,-93.210711,3,0.0,male,545,1816,1244.0652
188673,40.773083,-73.982813,0,0.0,female,544,783,8311.107
172021,40.741902,-73.982574,0,0.0,female,176,53,11586.367
114296,41.867587,-87.613714,0,0.0,male,300,545,5619.094
57850,34.149649,-118.338436,0,0.0,female,698,430,3767.413
108726,47.620819,-122.352061,0,0.0,male,40,20,2843.4202
150680,42.374505,-71.119231,0,0.0,male,515,360,3079.9568
117519,44.976938,-93.275805,0,0.0,male,283,237,1252.6995
130242,47.613714,-122.338042,0,0.0,male,263,212,2843.4202
33121,44.944871,-93.099804,0,0.0,male,608,647,1244.0652
1242,37.788123,-122.411826,0,0.0,male,2146,2710,3406.0361
11470,40.71882,-73.986857,0,0.0,male,819,628,11586.367
77369,33.980876,-84.080729,0,0.0,female,165,251,1255.2944
145217,33.798178,-84.368576,0,0.0,female,106,90,1343.7002
103152,37.320041,-121.94798,0,0.0,female,380,255,1903.3536
92821,30.263969,-97.738078,0,0.0,female,127,82,945.9471
71533,30.263969,-97.738078,0,0.0,male,70,31,945.9471
150359,30.263969,-97.738078,0,0.0,male,244,218,945.9471
69092,37.784418,-122.404566,0,0.0,male,1083,349,3406.0361
32149,37.784859,-122.418036,0,0.0,female,377,232,3406.0361
133293,33.757261,-84.396484,0,0.0,male,794,646,1343.7002
59973,47.551379,-122.327906,0,0.0,male,167,126,2843.4202
11562,40.748281,-73.985563,0,0.0,male,183,58,11586.367
128686,40.748281,-73.985563,0,0.0,female,316,403,11586.367
149349,40.748281,-73.985563,0,0.0,male,1321,892,11586.367
149341,41.967482,-87.687729,0,0.0,male,72,45,5619.094
127373,40.740383,-73.995924,0,0.0,male,150,205,11586.367
95252,40.740383,-73.995924,0,0.0,male,110,201,11586.367
53168,40.740383,-73.995924,0,0.0,male,1669,891,11586.367
32311,40.740383,-73.995924,0,0.0,male,647,432,11586.367
6324,30.323564,-97.727369,0,0.0,male,306,346,945.9471
128350,40.724873,-73.990142,0,0.0,male,526,315,11586.367
99666,40.019158,-105.277344,0,0.0,male,101,16,130.56721
67692,34.181924,-118.312004,0,0.0,male,1990,696,3767.413
87655,47.59508,-122.331734,0,0.0,male,92,49,2843.4202
143698,47.59508,-122.331734,0,0.0,male,507,623,2843.4202
181168,47.611805,-122.33757,0,0.0,male,644,487,2843.4202
1628,42.360573,-71.087723,0,0.0,male,248,265,3079.9568
367,42.360573,-71.087723,0,0.0,male,174,143,3079.9568
3422,42.360573,-71.087723,0,0.0,male,99,52,3079.9568
195308,40.719141,-73.985157,0,0.0,male,1836,646,11586.367
66501,47.614741,-122.317979,7,0.2857142857142857,male,817,615,2843.4202
90577,37.770783,-122.46799,0,0.0,female,4565,6473,3406.0361
93128,37.770783,-122.46799,0,0.0,male,446,446,3406.0361
234887,44.940173,-93.166301,0,0.0,female,422,3362,1244.0652
202607,37.797094,-122.403491,0,0.0,male,324,405,3406.0361
131206,47.605132,-122.337454,0,0.0,male,1823,2027,2843.4202
196021,40.759253,-73.985152,0,0.0,female,271,398,8311.107
155164,33.740049,-84.346741,0,0.0,male,86,90,935.8111
65155,40.702369,-73.987512,0,0.0,male,275,264,11586.367
172395,37.785432,-122.396757,0,0.0,male,91,53,3406.0361
8073,37.78391,-122.401836,0,0.0,male,325,106,3406.0361
4054,34.047997,-118.247201,0,0.0,female,2242,2041,2421.2273
33055,47.623015,-122.29665,0,0.0,male,1399,8077,2843.4202
33814,40.735697,-74.006838,0,0.0,male,251,75,4588.8335
12970,37.770607,-122.410792,0,0.0,male,238,293,3406.0361
146636,37.770607,-122.410792,0,0.0,male,184,231,3406.0361
17649,34.046377,-118.262895,0,0.0,male,1964,1297,3767.413
37184,40.750183,-73.967385,0,0.0,female,1123,665,8311.107
177113,44.979492,-93.2762,0,0.0,female,292,68,1252.6995
19808,44.979492,-93.2762,0,0.0,male,24,3,1252.6995
110762,44.979492,-93.2762,0,0.0,male,352,305,1252.6995
169064,40.686675,-73.977749,2,0.0,male,94,47,11586.367
218465,40.758538,-73.985603,0,0.0,male,845,775,8311.107
129959,33.943894,-118.405023,0,0.0,male,258,162,3435.0662
100,33.943894,-118.405023,0,0.0,male,82,24,3435.0662
53512,33.943894,-118.405023,0,0.0,male,38,13,3435.0662
11876,33.943894,-118.405023,0,0.0,male,265,342,3435.0662
260876,33.943894,-118.405023,0,0.0,male,173,839,3435.0662
5033,33.943894,-118.405023,0,0.0,male,544,148,3435.0662
27115,33.943894,-118.405023,0,0.0,female,52,10,3435.0662
138427,33.943894,-118.405023,0,0.0,male,972,1183,3435.0662
23222,33.943894,-118.405023,0,0.0,female,62,108,3435.0662
52162,33.943894,-118.405023,0,0.0,female,489,304,3435.0662
12317,33.943894,-118.405023,0,0.0,male,1039,845,3435.0662
7338,33.943894,-118.405023,0,0.0,male,404,491,3435.0662
227563,33.943894,-118.405023,0,0.0,male,773,1070,3435.0662
111291,33.943894,-118.405023,0,0.0,male,1084,1018,3435.0662
139080,33.943894,-118.405023,0,0.0,male,3074,14109,3435.0662
23576,33.943894,-118.405023,0,0.0,male,75,53,3435.0662
208856,33.943894,-118.405023,0,0.0,male,457,597,3435.0662
176845,33.943894,-118.405023,0,0.0,male,87,69,3435.0662
40788,33.943894,-118.405023,23,0.2213438735177865,male,311,256,3435.0662
71535,33.943894,-118.405023,0,0.0,male,531,343,3435.0662
142068,33.943894,-118.405023,0,0.0,male,545,517,3435.0662
220324,33.943894,-118.405023,0,0.0,male,147,114,3435.0662
63095,33.943894,-118.405023,0,0.0,male,169,83,3435.0662
225141,33.943894,-118.405023,0,0.0,male,208,5161,3435.0662
256454,33.943894,-118.405023,0,0.0,female,179,190,3435.0662
23671,33.943894,-118.405023,0,0.0,male,2024,1856,3435.0662
79544,33.943894,-118.405023,0,0.0,male,295,119,3435.0662
86783,33.943894,-118.405023,0,0.0,male,609,155,3435.0662
164047,33.943894,-118.405023,0,0.0,female,193,174,3435.0662
219025,33.943894,-118.405023,0,0.0,male,1751,937,3435.0662
258511,34.144203,-118.70028,0,0.0,male,125,131,960.78906
32904,40.73203,-73.985497,0,0.0,female,540,604,11586.367
84113,40.758505,-73.979487,0,0.0,male,975,716,8311.107
173429,40.759034,-73.979337,0,0.0,male,1388,3177,8311.107
72211,40.759034,-73.979337,0,0.0,male,1057,449,8311.107
5002,40.759034,-73.979337,0,0.0,male,2498,2628,8311.107
79996,40.645089,-73.784523,2,0.0,male,1474,2850,11586.367
141641,40.645089,-73.784523,0,0.0,male,1994,762,11586.367
124363,40.645089,-73.784523,0,0.0,female,919,453,11586.367
214333,40.645089,-73.784523,0,0.0,male,445,589,11586.367
31236,40.645089,-73.784523,130,0.0169350029815146,male,5,3,11586.367
266189,40.645089,-73.784523,9,0.0277777777777777,male,1136,1021,11586.367
9141,40.645089,-73.784523,0,0.0,female,776,278,11586.367
245109,40.645089,-73.784523,0,0.0,male,526,273,11586.367
1086,40.645089,-73.784523,0,0.0,male,497,738,11586.367
28273,40.645089,-73.784523,0,0.0,female,866,1143,11586.367
143621,40.645089,-73.784523,0,0.0,female,95,95,11586.367
143804,40.645089,-73.784523,0,0.0,male,198,187,11586.367
12115,40.645089,-73.784523,0,0.0,male,385,290,11586.367
231492,40.645089,-73.784523,0,0.0,male,2861,3632,11586.367
198055,40.645089,-73.784523,0,0.0,male,358,88,11586.367
72907,40.645089,-73.784523,0,0.0,male,82,54,11586.367
5243,40.645089,-73.784523,0,0.0,male,929,946,11586.367
43603,40.645089,-73.784523,0,0.0,male,394,357,11586.367
15653,40.645089,-73.784523,0,0.0,male,543,507,11586.367
202316,40.645089,-73.784523,0,0.0,male,105,359,11586.367
119651,40.645089,-73.784523,0,0.0,female,117,53,11586.367
